class,rank,num_true,num_models,acc_percent,image_path
hammer,8448,284,1023,27.761,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hammer/08cfe3a28b19434.png"
hammer,10253,138,1023,13.490,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hammer/48b8f0bfc8014f2.png"
doormat,10189,144,1023,14.076,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/febe4f27628b45f.png"
doormat,10657,117,1023,11.437,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d3921e806d1a4f4.png"
doormat,7237,414,1023,40.469,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/16e7564194774d4.png"
doormat,1525,988,1023,96.579,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/971f77378505448.png"
doormat,5692,599,1023,58.553,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/602d5d9980e346e.png"
doormat,8596,269,1023,26.295,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/a974f543ca794cd.png"
doormat,13619,23,1023,2.248,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/3fec44b79441439.png"
doormat,10299,136,1023,13.294,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/0cbbe70eb6944b2.png"
doormat,17114,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/2abf1444a36d47e.png"
doormat,7837,345,1023,33.724,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/2e8375f3f16c4e9.png"
doormat,5785,588,1023,57.478,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d6d136d249ee40d.png"
doormat,3730,828,1023,80.938,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d0eb8a0aaa62458.png"
doormat,2291,947,1023,92.571,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/c1dfcbb118c74fa.png"
doormat,11133,94,1023,9.189,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/e282a5aa0e48482.png"
doormat,12661,43,1023,4.203,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/af5d586c8f7445c.png"
doormat,4880,701,1023,68.524,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/36637a2896504f4.png"
doormat,4973,689,1023,67.351,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/b7c8a2d7087f4a9.png"
doormat,2284,947,1023,92.571,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/2f0638f1119b480.png"
doormat,11082,97,1023,9.482,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/5c9ee8c3369b4f3.png"
doormat,8006,327,1023,31.965,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/f5ff1177b5c9488.png"
doormat,16971,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/3924d1d31bc74a7.png"
doormat,6853,459,1023,44.868,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/5fee0c9bac10452.png"
doormat,9933,159,1023,15.543,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/4683d0ac1090458.png"
doormat,7173,422,1023,41.251,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/1df806f72efe435.png"
doormat,8079,319,1023,31.183,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d715be8e3afc4a0.png"
doormat,6010,561,1023,54.839,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/a5ed8fc03d314ad.png"
doormat,6773,471,1023,46.041,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/7b1caba4f3134c3.png"
doormat,14837,8,1023,0.782,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/11ca2963bdb74d8.png"
doormat,7553,378,1023,36.950,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/f172e0827e064fe.png"
doormat,14880,7,1023,0.684,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/92b30a7d6771445.png"
doormat,15456,4,1023,0.391,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/8cb3fe504b694ca.png"
doormat,5087,673,1023,65.787,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/4f909e2ff6f1404.png"
doormat,15324,4,1023,0.391,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/ea3d66c835fa41d.png"
doormat,6194,542,1023,52.981,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/325096a4dbd74db.png"
doormat,1810,974,1023,95.210,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/b8db84dc546140d.png"
doormat,3429,857,1023,83.773,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/77d0c714f0b6471.png"
doormat,10640,118,1023,11.535,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/7ebcee34c0a2416.png"
doormat,3065,893,1023,87.292,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/032df60ba60d478.png"
doormat,8419,286,1023,27.957,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/febb6660566f44d.png"
doormat,14220,14,1023,1.369,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/b259ea68ee90434.png"
doormat,7674,361,1023,35.288,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/a82e113c1c4b47a.png"
doormat,14702,9,1023,0.880,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/5ff33f95c58b41a.png"
doormat,7926,335,1023,32.747,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/c24e8740acd7431.png"
doormat,3614,839,1023,82.014,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/c14a0773a219411.png"
doormat,4383,759,1023,74.194,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/e399c23df1ee413.png"
doormat,2566,930,1023,90.909,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/2e1a07a7e2ce461.png"
doormat,10421,129,1023,12.610,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/f16b56f1568a4aa.png"
doormat,4597,734,1023,71.750,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/46f67d160801417.png"
doormat,6696,479,1023,46.823,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/e0f0b3e6cb794f3.png"
doormat,12355,51,1023,4.985,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/a2802396e0d5469.png"
doormat,7266,410,1023,40.078,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/f55465f4034d4a7.png"
doormat,2837,910,1023,88.954,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/fe85d32325b140c.png"
doormat,15242,5,1023,0.489,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/52d400ca27d7496.png"
doormat,12724,41,1023,4.008,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/ca9b930f8e9149b.png"
doormat,2483,934,1023,91.300,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/2b9a50af45c848f.png"
doormat,10004,155,1023,15.152,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/ce8241673e404cd.png"
doormat,6099,552,1023,53.959,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/b1d080d27f16439.png"
doormat,12284,53,1023,5.181,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d4b9f5a1b0184e9.png"
doormat,8727,257,1023,25.122,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/bbc415843ea54bc.png"
doormat,9527,187,1023,18.280,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/752c9ae265ae46c.png"
doormat,15932,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/cef83593b9c14a1.png"
doormat,12286,53,1023,5.181,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/ebc6a3f1d2ec4e0.png"
doormat,8372,291,1023,28.446,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/9ed42b9d84d0410.png"
doormat,9565,185,1023,18.084,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/6a341e53643c47a.png"
doormat,805,1013,1023,99.022,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/219b006e8d80403.png"
doormat,13307,28,1023,2.737,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/73f31ebbd09b453.png"
doormat,1656,981,1023,95.894,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/1df3f357fd17403.png"
doormat,3542,844,1023,82.502,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/c141c72c7bbf4c7.png"
doormat,14121,15,1023,1.466,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/7f13dd5c9ced442.png"
doormat,15396,4,1023,0.391,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/a8f48a2e8b9a457.png"
doormat,8626,266,1023,26.002,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/081d57cc6bb54e4.png"
doormat,4985,688,1023,67.253,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d6ea8da5fe30400.png"
doormat,8711,258,1023,25.220,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/5d4a5e2cd9e04b3.png"
doormat,14107,15,1023,1.466,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/204a4e06064e40c.png"
doormat,5569,616,1023,60.215,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/50f63629d2ee44c.png"
doormat,3275,872,1023,85.239,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/6ca0c95c2d45449.png"
doormat,13353,28,1023,2.737,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/d902a9e51f0a42d.png"
doormat,11009,100,1023,9.775,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/7d38b56ccbdb48f.png"
doormat,1197,1001,1023,97.849,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/bdcaebe54da8495.png"
doormat,7007,440,1023,43.011,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/85640ba59d1140a.png"
doormat,10183,144,1023,14.076,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/37eeab99d1ad4bd.png"
doormat,6775,471,1023,46.041,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/4957f505878c490.png"
doormat,4883,701,1023,68.524,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/2279faba665e471.png"
doormat,10601,119,1023,11.632,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/e7b98ee3fe08446.png"
doormat,15799,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/e55e2eb5795b4e3.png"
doormat,3767,824,1023,80.547,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/cc8a97cc4317474.png"
doormat,12387,50,1023,4.888,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/047f12d57dfa497.png"
doormat,11891,65,1023,6.354,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/9f7bb9346333493.png"
doormat,14573,10,1023,0.978,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/53c5b58e3be841d.png"
doormat,5426,634,1023,61.975,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/15277093506043f.png"
doormat,16828,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/doormat/5a05fe745403490.png"
